,isbn,cover
27,9789575693909,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsiFZfRA-O4T6E8g1qz3yuTkZR5xUGLEdA3g&s
28,9789575693893,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTf_PmkZpQNtqWJe17eD7A-upaNQlwoeVvNDg&s
29,9789575693671,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/096/42/0010964205.jpg&v=64c0f607k&w=375&h=375
30,9789575693671,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/096/42/0010964205.jpg&v=64c0f607k&w=375&h=375
31,9789575693626,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/096/42/0010964205.jpg&v=64c0f607k&w=375&h=375
32,9789575693619,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsiFZfRA-O4T6E8g1qz3yuTkZR5xUGLEdA3g&s
33,9789575693602,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/096/42/0010964205.jpg&v=64c0f607k&w=375&h=375
34,9789575692773,https://im1.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/099/73/0010997358.jpg&v=66acb58ek&w=375&h=375
35,9789575692490,https://im1.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/094/96/0010949670.jpg&v=63e62bf8k&w=375&h=375
36,9789575692483,error
37,9789575692476,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStBilQcNONy1ZvMKeC_a51fEUMfAsgOo49Iw&s
38,9789575692469,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsiFZfRA-O4T6E8g1qz3yuTkZR5xUGLEdA3g&s
39,9789575692506,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsiFZfRA-O4T6E8g1qz3yuTkZR5xUGLEdA3g&s
40,9789629881085,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPSbAwv7xpY33zrOQGUOkJktHRuAx6-Q9pFg&s
41,9789629881054,https://s.eslite.com/upload/product/o/2613008391001/20190408200548855828.jpg
42,9789629881030,https://s.eslite.com/upload/product/o/2613008391001/20190408200548855828.jpg
43,9789629880927,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQm26HTaK5kZxw8CP4CNb-8ifhIageHqs4szQ&s
44,9789629880798,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLFv44MCy6dRkhjDKWrJf92Hf-rDq6rI8-ng&s
45,9789629880767,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyLcE7omX0fXIiNY1o_LWR0Y48i1tGAJ3d3A&s
46,9789629880682,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTm1wrviIV09Zo2G5AdD1pskmQhmqftMweIzQ&s
47,9789629880613,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMvJHjYAA5WdNK1OrhIlj4jdaK9qnNic2dpg&s
48,9789629880354,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpLJhsRyHzp_YH2w8DNS1ilm90ucfr0mALpw&s
49,9789629880309,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpLJhsRyHzp_YH2w8DNS1ilm90ucfr0mALpw&s
